Date,Rate
2022-11-15,24745.0
2022-11-16,24775.0
2022-11-17,24785.0
2022-11-18,24815.0
2022-11-19,24807.5
2022-11-20,24807.5
2022-11-21,24807.5
2022-11-22,24842.5
2022-11-23,24852.5
2022-11-24,24849.0
2022-11-25,24838.0
2022-11-26,24770.0
2022-11-27,24770.0
2022-11-28,24770.0
2022-11-29,24780.0
2022-11-30,24760.0
2022-12-01,24645.0
2022-12-02,24510.0
2022-12-03,24365.0
2022-12-04,24365.0
2022-12-05,24365.0
2022-12-06,23995.0
2022-12-07,24000.0
2022-12-08,23925.0
2022-12-09,23805.0
2022-12-10,23575.0
2022-12-11,23575.0
2022-12-12,23575.0
2022-12-13,23705.0
2022-12-14,23625.0
2022-12-15,23545.0
2022-12-16,23525.0
2022-12-17,23605.0
2022-12-18,23605.0
2022-12-19,23605.0
2022-12-20,23715.0
2022-12-21,23755.0
2022-12-22,23725.0
2022-12-23,23650.0
2022-12-24,23585.0
2022-12-25,23585.0
2022-12-26,23585.0
2022-12-27,23605.0
2022-12-28,23600.0
2022-12-29,23635.0
2022-12-30,23620.0
2022-12-31,23635.0
2023-01-01,23635.0
2023-01-02,23635.0
2023-01-03,23635.0
2023-01-04,23535.0
2023-01-05,23525.0
2023-01-06,23485.0
2023-01-07,23470.0
2023-01-08,23470.0
2023-01-09,23470.0
2023-01-10,23452.0
2023-01-11,23450.0
2023-01-12,23445.0
2023-01-13,23443.0
2023-01-14,23440.0
2023-01-15,23440.0
2023-01-16,23440.0
2023-01-17,23439.0
2023-01-18,23432.0
2023-01-19,23442.0
2023-01-20,23450.0
2023-01-21,23450.0
2023-01-22,23450.0
2023-01-23,23450.0
2023-01-24,23450.0
2023-01-25,23450.0
2023-01-26,23450.0
2023-01-27,23450.0
2023-01-28,23467.5
2023-01-29,23467.5
2023-01-30,23467.5
2023-01-31,23472.5
2023-02-01,23447.5
2023-02-02,23450.0
2023-02-03,23450.0
2023-02-04,23450.0
2023-02-05,23450.0
2023-02-06,23450.0
2023-02-07,23482.5
2023-02-08,23610.0
2023-02-09,23595.0
2023-02-10,23570.0
2023-02-11,23575.0
2023-02-12,23575.0
2023-02-13,23575.0
2023-02-14,23605.0
2023-02-15,23610.0
2023-02-16,23625.0
2023-02-17,23705.0
2023-02-18,23820.0
2023-02-19,23820.0
2023-02-20,23820.0
2023-02-21,23740.0
2023-02-22,23720.0
2023-02-23,23800.0
2023-02-24,23830.0
2023-02-25,23795.0
2023-02-26,23795.0
2023-02-27,23795.0
2023-02-28,23820.0
2023-03-01,23760.0
2023-03-02,23725.0
2023-03-03,23720.0
2023-03-04,23725.0
2023-03-05,23725.0
2023-03-06,23725.0
2023-03-07,23665.0
2023-03-08,23650.0
2023-03-09,23720.0
2023-03-10,23695.0
2023-03-11,23675.0
2023-03-12,23675.0
2023-03-13,23675.0
2023-03-14,23587.5
2023-03-15,23585.0
2023-03-16,23577.5
2023-03-17,23575.0
2023-03-18,23590.0
2023-03-19,23590.0
2023-03-20,23590.0
2023-03-21,23585.0
2023-03-22,23585.0
2023-03-23,23525.0
2023-03-24,23500.0
2023-03-25,23525.0
2023-03-26,23525.0
2023-03-27,23525.0
2023-03-28,23515.0
2023-03-29,23495.0
2023-03-30,23490.0
2023-03-31,23480.0
2023-04-01,23465.0
2023-04-02,23465.0
2023-04-03,23465.0
2023-04-04,23485.0
2023-04-05,23467.5
2023-04-06,23467.5
2023-04-07,23452.0
2023-04-08,23447.0
2023-04-09,23447.0
2023-04-10,23447.0
2023-04-11,23447.0
2023-04-12,23450.0
2023-04-13,23447.0
2023-04-14,23445.0
2023-04-15,23447.5
2023-04-16,23447.5
2023-04-17,23447.5
2023-04-18,23490.0
2023-04-19,23515.0
2023-04-20,23512.5
2023-04-21,23490.0
2023-04-22,23495.0
2023-04-23,23495.0
2023-04-24,23495.0
2023-04-25,23495.5
2023-04-26,23474.5
2023-04-27,23475.0
2023-04-28,23455.0
2023-04-29,23465.0
2023-04-30,23465.0
2023-05-01,23465.0
2023-05-02,23465.0
2023-05-03,23465.0
2023-05-04,23465.0
2023-05-05,23452.5
2023-05-06,23447.5
2023-05-07,23447.5
2023-05-08,23447.5
2023-05-09,23449.0
2023-05-10,23467.5
2023-05-11,23472.5
2023-05-12,23467.0
2023-05-13,23460.0
2023-05-14,23460.0
2023-05-15,23460.0
2023-05-16,23457.0
2023-05-17,23452.5
2023-05-18,23455.0
2023-05-19,23457.5
2023-05-20,23470.0
2023-05-21,23470.0
2023-05-22,23470.0
2023-05-23,23443.0
2023-05-24,23480.0
2023-05-25,23475.0
2023-05-26,23475.0
2023-05-27,23482.5
2023-05-28,23482.5
2023-05-29,23482.5
2023-05-30,23472.5
2023-05-31,23485.0
2023-06-01,23492.5
2023-06-02,23486.5
2023-06-03,23482.5
2023-06-04,23482.5
2023-06-05,23482.5
2023-06-06,23500.0
2023-06-07,23490.0
2023-06-08,23486.5
2023-06-09,23495.0
2023-06-10,23480.0
2023-06-11,23480.0
2023-06-12,23480.0
2023-06-13,23487.5
2023-06-14,23502.5
2023-06-15,23507.5
2023-06-16,23535.0
2023-06-17,23530.0
2023-06-18,23530.0
2023-06-19,23530.0
2023-06-20,23527.5
2023-06-21,23527.5
2023-06-22,23510.0
2023-06-23,23525.0
2023-06-24,23525.0
2023-06-25,23525.0
2023-06-26,23525.0
2023-06-27,23540.0
2023-06-28,23530.0
2023-06-29,23562.5
2023-06-30,23571.5
2023-07-01,23585.0
2023-07-02,23585.0
2023-07-03,23585.0
2023-07-04,23710.0
2023-07-05,23710.0
2023-07-06,23755.0
2023-07-07,23720.0
2023-07-08,23650.0
2023-07-09,23650.0
2023-07-10,23650.0
2023-07-11,23652.5
2023-07-12,23700.0
2023-07-13,23672.5
