Date,Rate
2023-10-28,149.635
2023-10-29,149.635
2023-10-30,149.725
2023-10-31,149.105
2023-11-01,151.315
2023-11-02,150.575
2023-11-03,150.5
2023-11-04,149.375
2023-11-05,149.375
2023-11-06,149.475
2023-11-07,149.985
2023-11-08,150.395
2023-11-09,150.865
2023-11-10,151.355
2023-11-11,151.535
2023-11-12,151.535
2023-11-13,151.465
2023-11-14,151.655
2023-11-15,150.475
2023-11-16,151.225
2023-11-17,150.705
2023-11-18,149.585
2023-11-19,149.585
2023-11-20,149.95
2023-11-21,148.365
2023-11-22,148.165
2023-11-23,149.465
2023-11-24,149.645
2023-11-25,149.445
2023-11-26,149.445
2023-11-27,149.585
2023-11-28,148.435
2023-11-29,147.075
2023-11-30,147.055
2023-12-01,148.025
2023-12-02,146.825
2023-12-03,146.825
2023-12-04,146.355
2023-12-05,147.345
2023-12-06,147.185
2023-12-07,147.145
2023-12-08,144.295
2023-12-09,144.955
2023-12-10,144.955
2023-12-11,144.995
2023-12-12,146.085
2023-12-13,145.295
2023-12-14,142.83
2023-12-15,142.295
2023-12-16,142.145
2023-12-17,142.145
2023-12-18,142.33
2023-12-19,142.665
2023-12-20,143.895
2023-12-21,143.53
2023-12-22,142.06
2023-12-23,142.44
2023-12-24,142.44
2023-12-25,142.455
2023-12-26,142.245
2023-12-27,142.475
2023-12-28,141.42
2023-12-29,141.455
2023-12-30,141.03
2023-12-31,141.03
2024-01-01,141.035
2024-01-02,141.12
2024-01-03,142.17
2024-01-04,143.005
2024-01-05,144.775
2024-01-06,144.625
2024-01-07,144.625
2024-01-08,144.735
2024-01-09,144.235
2024-01-10,144.445
2024-01-11,145.735
2024-01-12,145.095
2024-01-13,144.915
2024-01-14,144.915
2024-01-15,145.175
2024-01-16,145.795
2024-01-17,147.245
2024-01-18,148.14
2024-01-19,148.125
2024-01-20,148.175
2024-01-21,148.175
2024-01-22,148.135
2024-01-23,148.135
2024-01-24,148.255
2024-01-25,147.595
2024-01-26,147.745
2024-01-27,148.16
2024-01-28,148.16
2024-01-29,148.175
2024-01-30,147.495
2024-01-31,147.365
2024-02-01,147.045
2024-02-02,146.455
2024-02-03,148.37
2024-02-04,148.37
2024-02-05,148.495
2024-02-06,148.68
2024-02-07,147.825
2024-02-08,148.085
2024-02-09,149.275
2024-02-10,149.28
2024-02-11,149.28
2024-02-12,149.185
2024-02-13,149.395
2024-02-14,150.725
2024-02-15,150.565
2024-02-16,149.965
2024-02-17,150.205
2024-02-18,150.205
2024-02-19,150.135
2024-02-20,150.26
2024-02-21,149.965
2024-02-22,150.355
2024-02-23,150.475
2024-02-24,150.52
2024-02-25,150.52
2024-02-26,150.505
2024-02-27,150.565
2024-02-28,150.52
2024-02-29,150.655
2024-03-01,150.095
2024-03-02,150.115
2024-03-03,150.115
2024-03-04,150.145
2024-03-05,150.465
2024-03-06,150.035
2024-03-07,149.265
2024-03-08,147.865
2024-03-09,147.065
2024-03-10,147.065
2024-03-11,146.785
2024-03-12,146.725
2024-03-13,147.645
2024-03-14,147.635
2024-03-15,148.305
2024-03-16,149.065
2024-03-17,149.065
2024-03-18,148.955
2024-03-19,149.17
2024-03-20,151.055
2024-03-21,150.745
2024-03-22,151.635
2024-03-23,151.44
2024-03-24,151.44
2024-03-25,151.325
2024-03-26,151.375
2024-03-27,151.535
2024-03-28,151.295
2024-03-29,151.45
2024-03-30,151.345
2024-03-31,151.345
2024-04-01,151.415
2024-04-02,151.595
2024-04-03,151.545
2024-04-04,151.575
2024-04-05,151.3
2024-04-06,151.625
2024-04-07,151.625
2024-04-08,151.695
2024-04-09,151.845
2024-04-10,151.785
2024-04-11,152.965
2024-04-12,153.205
2024-04-13,153.265
2024-04-14,153.265
2024-04-15,153.305
2024-04-16,154.235
2024-04-17,154.7
2024-04-18,154.365
2024-04-19,154.615
2024-04-20,154.64
2024-04-21,154.64
2024-04-22,154.645
2024-04-23,154.815
2024-04-24,154.745
2024-04-25,155.275
2024-04-26,155.615
2024-04-27,158.335
2024-04-28,158.335
2024-04-29,158.205
2024-04-30,156.32
2024-05-01,157.75
2024-05-02,155.72
2024-05-03,153.1
2024-05-04,153.04
2024-05-05,153.04
2024-05-06,153.64
2024-05-07,154.265
2024-05-08,154.775
2024-05-09,155.36
2024-05-10,155.395
2024-05-11,155.775
2024-05-12,155.775
2024-05-13,155.835
2024-05-14,156.235
2024-05-15,156.52
2024-05-16,154.335
2024-05-17,155.405
2024-05-18,155.665
2024-05-19,155.665
2024-05-20,155.77
2024-05-21,156.395
2024-05-22,156.27
2024-05-23,156.725
2024-05-24,156.985
2024-05-25,157.0
2024-05-26,157.0
2024-05-27,156.865
2024-05-28,156.855
2024-05-29,157.275
2024-05-30,157.62
2024-05-31,156.985
2024-06-01,157.3
2024-06-02,157.3
2024-06-03,157.185
2024-06-04,156.075
2024-06-05,155.105
2024-06-06,155.925
2024-06-07,155.685
2024-06-08,156.76
2024-06-09,156.76
2024-06-10,156.825
2024-06-11,157.045
2024-06-12,157.105
2024-06-13,156.795
2024-06-14,157.125
2024-06-15,157.39
2024-06-16,157.39
2024-06-17,157.555
2024-06-18,157.695
2024-06-19,157.855
2024-06-20,157.955
2024-06-21,158.935
2024-06-22,159.805
2024-06-23,159.805
2024-06-24,159.905
2024-06-25,159.685
2024-06-26,159.705
2024-06-27,160.635
2024-06-28,160.715
2024-06-29,160.88
2024-06-30,160.88
2024-07-01,160.925
2024-07-02,161.505
2024-07-03,161.505
2024-07-04,161.615
2024-07-05,161.365
2024-07-06,160.78
2024-07-07,160.78
2024-07-08,160.645
2024-07-09,160.85
2024-07-10,161.33
2024-07-11,161.595
2024-07-12,158.395
2024-07-13,157.91
2024-07-14,157.91
2024-07-15,158.275
2024-07-16,158.145
2024-07-17,158.365
2024-07-18,155.69
2024-07-19,157.155
2024-07-20,157.465
2024-07-21,157.465
2024-07-22,157.395
2024-07-23,156.91
2024-07-24,155.79
2024-07-25,153.945
2024-07-26,153.71
2024-07-27,153.75
2024-07-28,153.75
2024-07-29,154.14
2024-07-30,153.845
2024-07-31,152.7
2024-08-01,149.765
2024-08-02,149.235
2024-08-03,146.53
2024-08-04,146.53
2024-08-05,145.565
2024-08-06,145.795
2024-08-07,144.73
2024-08-08,146.225
2024-08-09,147.705
2024-08-10,146.615
2024-08-11,146.615
2024-08-12,147.075
2024-08-13,147.0
2024-08-14,146.965
2024-08-15,147.275
2024-08-16,149.2
2024-08-17,147.61
2024-08-18,147.61
2024-08-19,147.935
2024-08-20,146.73
2024-08-21,145.34
2024-08-22,145.125
2024-08-23,146.215
2024-08-24,144.385
2024-08-25,144.385
2024-08-26,143.98
2024-08-27,144.515
2024-08-28,143.965
2024-08-29,144.445
2024-08-30,144.935
2024-08-31,146.18
2024-09-01,146.18
2024-09-02,146.405
2024-09-03,146.745
2024-09-04,145.35
2024-09-05,143.335
2024-09-06,143.405
2024-09-07,142.285
2024-09-08,142.285
2024-09-09,142.505
2024-09-10,143.185
2024-09-11,142.25
2024-09-12,142.64
2024-09-13,141.525
2024-09-14,140.825
2024-09-15,140.825
2024-09-16,140.835
2024-09-17,140.805
2024-09-18,141.995
2024-09-19,142.72
2024-09-20,142.87
2024-09-21,143.9
2024-09-22,143.9
2024-09-23,144.08
2024-09-24,143.665
2024-09-25,142.97
2024-09-26,144.735
2024-09-27,145.08
2024-09-28,142.205
2024-09-29,142.205
2024-09-30,142.815
2024-10-01,143.71
2024-10-02,143.755
2024-10-03,146.585
2024-10-04,146.835
2024-10-05,148.695
2024-10-06,148.695
2024-10-07,148.785
2024-10-08,148.155
2024-10-09,148.155
2024-10-10,149.165
2024-10-11,148.715
2024-10-12,149.12
2024-10-13,149.12
2024-10-14,149.335
2024-10-15,149.715
2024-10-16,149.085
2024-10-17,149.57
2024-10-18,150.135
2024-10-19,149.535
2024-10-20,149.535
2024-10-21,149.605
2024-10-22,150.615
2024-10-23,151.145
2024-10-24,152.79
2024-10-25,151.795
2024-10-26,152.295
2024-10-27,152.295
2024-10-28,152.97
2024-10-29,153.185
2024-10-30,153.295
2024-10-31,153.245
2024-11-01,151.935
2024-11-02,152.97
2024-11-03,152.97
2024-11-04,152.28
2024-11-05,152.255
2024-11-06,151.45
2024-11-07,154.315
2024-11-08,153.175
2024-11-09,152.63
2024-11-10,152.63
2024-11-11,152.925
2024-11-12,153.48
2024-11-13,154.66
2024-11-14,155.425
2024-11-15,156.485
2024-11-16,154.36
2024-11-17,154.36
2024-11-18,154.67
2024-11-19,154.615
2024-11-20,154.725
2024-11-21,155.3
2024-11-22,154.17
2024-11-23,154.775
2024-11-24,154.775
2024-11-25,154.16
2024-11-26,154.39
2024-11-27,152.96
2024-11-28,151.38
2024-11-29,151.22
2024-11-30,149.755
2024-12-01,149.755
2024-12-02,149.895
2024-12-03,149.5
2024-12-04,149.66
2024-12-05,150.575
2024-12-06,150.205
2024-12-07,150.035
2024-12-08,150.035
2024-12-09,149.91
2024-12-10,151.39
2024-12-11,151.835
2024-12-12,152.26
2024-12-13,152.585
2024-12-14,153.615
2024-12-15,153.615
2024-12-16,153.47
2024-12-17,154.08
2024-12-18,153.575
2024-12-19,154.7
2024-12-20,157.655
2024-12-21,156.405
2024-12-22,156.405
2024-12-23,156.56
2024-12-24,157.175
2024-12-25,157.1
2024-12-26,157.115
2024-12-27,157.755
2024-12-28,157.855
2024-12-29,157.855
2024-12-30,157.89
2024-12-31,157.0
2025-01-01,157.2
2025-01-02,157.75
2025-01-03,157.355
2025-01-04,157.295
2025-01-05,157.295
2025-01-06,157.485
2025-01-07,157.755
2025-01-08,158.22
2025-01-09,158.195
2025-01-10,158.045
2025-01-11,157.715
2025-01-12,157.715
2025-01-13,157.915
2025-01-14,157.345
2025-01-15,158.05
2025-01-16,156.225
2025-01-17,155.395
2025-01-18,156.295
2025-01-19,156.295
2025-01-20,156.3
2025-01-21,155.285
2025-01-22,155.745
2025-01-23,156.425
2025-01-24,156.17
2025-01-25,155.985
2025-01-26,155.985
2025-01-27,155.75
2025-01-28,154.92
2025-01-29,155.565
2025-01-30,155.19
2025-01-31,154.075
2025-02-01,155.21
2025-02-02,155.21
2025-02-03,155.415
2025-02-04,155.295
2025-02-05,154.165
2025-02-06,152.645
2025-02-07,151.19
2025-02-08,151.415
2025-02-09,151.415
2025-02-10,151.87
2025-02-11,151.795
2025-02-12,152.73
2025-02-13,154.235
2025-02-14,152.995
2025-02-15,152.295
2025-02-16,152.295
2025-02-17,152.02
2025-02-18,151.425
2025-02-19,151.935
2025-02-20,151.225
2025-02-21,149.44
2025-02-22,149.285
2025-02-23,149.285
2025-02-24,149.36
2025-02-25,149.885
2025-02-26,149.075
2025-02-27,148.835
2025-02-28,150.09
2025-03-01,150.62
2025-03-02,150.62
2025-03-03,150.785
2025-03-04,149.355
2025-03-05,149.805
2025-03-06,148.895
2025-03-07,148.105
2025-03-08,148.045
2025-03-09,148.045
2025-03-10,147.61
2025-03-11,147.075
2025-03-12,148.045
2025-03-13,148.285
2025-03-14,147.92
2025-03-15,148.635
2025-03-16,148.635
2025-03-17,148.595
2025-03-18,149.385
2025-03-19,149.465
2025-03-20,148.485
2025-03-21,148.615
2025-03-22,149.32
2025-03-23,149.32
2025-03-24,149.675
2025-03-25,150.795
2025-03-26,149.955
2025-03-27,150.47
2025-03-28,150.88
2025-03-29,149.83
2025-03-30,149.83
2025-03-31,149.62
2025-04-01,149.915
2025-04-02,149.765
2025-04-03,147.88
2025-04-04,146.225
2025-04-05,146.97
2025-04-06,146.97
2025-04-07,145.39
2025-04-08,147.77
2025-04-09,145.865
2025-04-10,147.4
2025-04-11,143.76
2025-04-12,143.52
2025-04-13,143.52
2025-04-14,143.73
2025-04-15,143.2
